    date	time	kind	url
2022-04-02	00:00:00	Tool	https://vertx.io 
2022-04-02	00:00:00	Tool	https://visualstudio.microsoft.com 
2022-04-02	00:00:00	Tool	https://vwo.com 
2022-04-02	00:00:00	Tool	https://wandb.ai/site 
2022-04-02	00:00:00	Tool	https://westus.dev.cognitive.microsoft.com/docs/services 
2022-04-02	00:00:00	Tool	https://wikishark.com 
2022-04-02	00:00:00	Tool	https://www.datacamp.com 
2022-04-02	00:00:00	Tool	https://www.datarobot.com 
2022-04-02	00:00:00	Tool	https://www.deep.bi 
2022-04-02	00:00:00	Tool	https://www.dynamicyield.com 
2022-04-02	00:00:00	Tool	https://www.ej-technologies.com 
2022-04-02	00:00:00	Tool	https://www.elastic.co 
2022-04-02	00:00:00	Tool	https://www.envoyproxy.io 
2022-04-02	00:00:00	Tool	https://www.featuretools.com 
2022-04-02	00:00:00	Tool	https://www.getvero.com 
2022-04-02	00:00:00	Tool	https://www.gocd.org 
2022-04-02	00:00:00	Tool	https://www.graphistry.com 
2022-04-02	00:00:00	Tool	https://www.influxdata.com 
2022-04-02	00:00:00	Tool	https://www.kaggle.com 
2022-04-02	00:00:00	Tool	https://www.levels.fyi 
2022-04-02	00:00:00	Tool	https://www.manning.com 
2022-04-02	00:00:00	Tool	https://www.meilisearch.com 
2022-04-02	00:00:00	Tool	https://www.minizinc.org 
2022-04-02	00:00:00	Tool	https://www.mysql.com 
2022-04-02	00:00:00	Tool	https://www.netlify.com 
2022-04-02	00:00:00	Tool	https://www.nginx.com 
2022-04-02	00:00:00	Tool	https://www.nyckel.com 
2022-04-02	00:00:00	Tool	https://www.pachyderm.com 
2022-04-02	00:00:00	Tool	https://www.postgresql.org 
2022-04-02	00:00:00	Tool	https://www.quantconnect.com 
2022-04-02	00:00:00	Tool	https://www.qubole.com 
2022-04-02	00:00:00	Tool	https://www.r-project.org 
2022-04-02	00:00:00	Tool	https://www.rabbitmq.com 
2022-04-02	00:00:00	Tool	https://www.ray.io 
2022-04-02	00:00:00	Tool	https://www.shinyapps.io 
2022-04-02	00:00:00	Tool	https://www.snowflake.com 
2022-04-02	00:00:00	Tool	https://www.terraform.io 
2022-04-02	00:00:00	Tool	https://www.timescale.com 
2022-04-02	00:00:00	Tool	https://www.ukbiobank.ac.uk 
2022-04-02	00:00:00	Revisit	https://candost.blog/why-cant-this-be-done-sooner/ 
2022-04-02	00:00:00	Utility	http://flexboxfroggy.com 
2022-04-02	00:00:00	Utility	https://9elements.github.io/fancy-border-radius/ 
2022-04-02	00:00:00	Utility	https://border-image.com 
2022-04-02	00:00:00	Utility	https://bundlers.tooling.report 
2022-04-02	00:00:00	Utility	https://bundlers.tooling.report 
2022-04-02	00:00:00	Utility	https://chmodcommand.com 
2022-04-02	00:00:00	Utility	https://cobbl.io 
2022-04-02	00:00:00	Utility	https://csstriggers.com 
2022-04-02	00:00:00	Utility	https://datavizcatalogue.com 
2022-04-02	00:00:00	Utility	https://datavizcatalogue.com 
2022-04-02	00:00:00	Utility	https://datavizproject.com 
2022-04-02	00:00:00	Utility	https://devhints.io 
2022-04-02	00:00:00	Utility	https://estimator.dev 
2022-04-02	00:00:00	Utility	https://former2.com 
2022-04-02	00:00:00	Utility	https://gceasy.io 
2022-04-02	00:00:00	Utility	https://helpmanual.io 
2022-04-02	00:00:00	Utility	https://helpmanual.io 
2022-04-02	00:00:00	Utility	https://jsonlint.com 
2022-04-02	00:00:00	Utility	https://kroki.io 
2022-04-02	00:00:00	Utility	https://kroki.io 
2022-04-02	00:00:00	Utility	https://lighthouse-metrics.com 
2022-04-02	00:00:00	Utility	https://mockaroo.com 
2022-04-02	00:00:00	Utility	https://pagespeed.web.dev 
2022-04-02	00:00:00	Utility	https://replit.com 
2022-04-02	00:00:00	Utility	https://setosa.io/#/ 
2022-04-02	00:00:00	Utility	https://webpagetest.org 
2022-04-02	00:00:00	Utility	https://www.onlinedatagenerator.com 
2022-04-03	00:00:00	bad	https://shopify.engineering/how-an-intern-released-3-terabytes-worth-of-storage-before-bfcm 
2022-04-03	00:00:00	bad	https://www.chrisstucchio.com/blog/index17.html 
2022-04-03	00:00:00	Bookmark	https://biot.com/capstats/bpf.html 
2022-04-03	00:00:00	Good	https://en.wikipedia.org/wiki/Kernel_method 
2022-04-03	00:00:00	Good	https://en.wikipedia.org/wiki/Multicast_DNS 
2022-04-03	00:00:00	Good	https://en.wikipedia.org/wiki/Universal_Plug_and_Play 
2022-04-03	00:00:00	Good	https://en.wikipedia.org/wiki/Universal_Plug_and_Play 
2022-04-03	00:00:00	Good	https://williamboles.me/discovering-whats-out-there-with-ssdp/ 
